2022-03-21/09:02:05		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:50		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:51		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:52		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:53		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:54		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:55		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:06:56		Error while creating table: attempt to write a readonly database 
2022-03-21/09:06:56		File Moved Successfully insurance_021119920_010222.csv
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:07		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:08		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:09		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:10		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:11		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:12		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:13		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:14		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:15		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:16		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
2022-03-21/09:10:17		 insurance_021119920_010222.csv: File loaded successfully!!
